league,team_id,team_title,gameweek,h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,conceded,xpts,result,date,wins,draws,loses,pts,npxGD,adv_id,adv_title,forecast_w,forecast_d,forecast_l,xG_diff,xGA_diff
Ligue_1,174,Toulouse,7,a,1.43654,1.37754,1.43654,1.37754,11.23,9.12,4,5,1,2,1.4221999999999997,l,2024-10-05 17:00:00,0,0,1,0,0.05899999999999994,160,Lille,0.3262,0.2996,0.3742,0.43653999999999993,-0.62246
Ligue_1,175,Saint-Etienne,1,a,0.484117,2.78444,0.484117,2.78444,12.29,5.86,1,8,0,1,0.1689,l,2024-08-17 19:00:00,0,0,1,0,-2.300323,171,Monaco,0.8869,0.0852,0.0279,0.484117,1.78444
Ligue_1,175,Saint-Etienne,2,h,1.48827,2.23362,1.48827,1.47353,10.25,9.54,4,5,0,2,0.8170000000000001,l,2024-08-24 19:00:00,0,0,1,0,0.014739999999999975,282,Le Havre,0.5752,0.2287,0.1961,1.48827,0.23362000000000016
Ligue_1,175,Saint-Etienne,3,a,0.256612,3.60698,0.256612,2.08679,6.7,11.33,4,9,0,4,0.0177,l,2024-08-31 15:00:00,0,0,1,0,-1.830178,241,Brest,0.9853,0.0132,0.0015,0.256612,-0.3930199999999999
Ligue_1,175,Saint-Etienne,4,h,1.1774,2.73176,1.1774,2.73176,19.78,8.0,3,13,1,0,0.4531,w,2024-09-13 18:30:00,1,0,0,3,-1.55436,160,Lille,0.7435,0.1582,0.0983,0.1774,2.73176
Ligue_1,175,Saint-Etienne,5,a,0.335532,4.50007,0.335532,3.73998,16.68,16.75,6,3,0,8,0.0021000000000000003,l,2024-09-20 18:45:00,0,0,1,0,-3.404448,170,Nice,0.9983,0.0015,0.0002,0.335532,-3.49993
Ligue_1,175,Saint-Etienne,6,a,1.0242,2.61562,0.264104,2.61562,20.38,12.18,3,6,2,2,0.33840000000000003,d,2024-09-29 15:00:00,0,1,0,1,-2.3515159999999997,168,Nantes,0.7782,0.1635,0.0583,-0.9758,0.6156199999999998
Ligue_1,175,Saint-Etienne,7,h,2.45106,0.71964,2.45106,0.71964,10.0,9.32,2,4,3,1,2.539,w,2024-10-05 15:00:00,1,0,0,3,1.73142,275,Auxerre,0.0594,0.1414,0.7992,-0.54894,-0.28036000000000005
Ligue_1,177,Reims,1,h,0.0758907,2.31711,0.0758907,2.31711,21.0,4.66,3,7,0,2,0.0781,l,2024-08-17 17:00:00,0,0,1,0,-2.2412193,160,Lille,0.9295,0.0667,0.0038,0.0758907,0.31711
Ligue_1,177,Reims,2,a,1.01201,2.94016,1.01201,2.94016,23.44,9.35,3,7,2,2,0.326,d,2024-08-25 18:45:00,0,1,0,1,-1.92815,164,Marseille,0.806,0.128,0.066,-0.9879899999999999,0.9401600000000001
Ligue_1,177,Reims,3,h,2.00948,1.02619,2.00948,1.02619,11.17,9.04,4,4,2,1,2.1172,w,2024-09-01 15:00:00,1,0,0,3,0.98329,163,Rennes,0.1528,0.2122,0.635,0.009479999999999933,0.026189999999999936
Ligue_1,177,Reims,4,a,0.549218,1.43325,0.549218,1.43325,26.33,17.25,9,9,2,1,0.6103999999999999,w,2024-09-15 15:00:00,1,0,0,3,-0.8840319999999999,168,Nantes,0.6324,0.2462,0.1214,-1.450782,0.4332499999999999
Ligue_1,177,Reims,5,h,0.760314,1.90277,0.760314,1.90277,39.82,5.65,2,13,1,1,0.5261,d,2024-09-21 19:00:00,0,1,0,1,-1.1424560000000001,161,Paris Saint Germain,0.6843,0.2105,0.1052,-0.23968599999999995,0.9027700000000001
Ligue_1,177,Reims,6,a,4.18122,1.08284,4.18122,1.08284,12.08,10.41,6,4,3,1,2.8402,w,2024-09-29 15:00:00,1,0,0,3,3.0983799999999997,167,Angers,0.0194,0.0508,0.9298,1.1812199999999997,0.08284000000000002
Ligue_1,177,Reims,7,h,3.71514,0.874094,2.95504,0.874094,11.83,12.1,10,7,4,2,2.866,w,2024-10-06 15:00:00,1,0,0,3,2.080946,166,Montpellier,0.0124,0.0484,0.9392,-0.2848600000000001,-1.125906
Ligue_1,178,Lyon,1,a,2.20066,2.57411,1.33962,2.57411,10.53,10.04,17,12,0,3,1.1832,l,2024-08-18 18:45:00,0,0,1,0,-1.23449,163,Rennes,0.4516,0.231,0.3174,2.20066,-0.4258899999999999
Ligue_1,178,Lyon,2,h,0.0144803,2.60916,0.0144803,2.60916,7.97,6.48,2,8,0,2,0.038500000000000006,l,2024-08-24 15:00:00,0,0,1,0,-2.5946797000000004,171,Monaco,0.9619,0.0379,0.0002,0.0144803,0.6091600000000001
Ligue_1,178,Lyon,3,h,3.22754,2.44695,3.22754,2.44695,12.87,12.18,14,2,4,3,1.8639000000000001,w,2024-08-30 18:45:00,1,0,0,3,0.7805899999999997,225,Strasbourg,0.2525,0.1893,0.5582,-0.7724600000000001,-0.5530499999999998
Ligue_1,178,Lyon,4,a,0.529029,0.623644,0.529029,0.623644,9.28,9.57,13,9,0,0,1.2096999999999998,d,2024-09-15 18:45:00,0,1,0,1,-0.094615,210,Lens,0.3059,0.4363,0.2578,0.529029,0.623644
Ligue_1,178,Lyon,5,h,3.89273,0.675578,3.10472,0.675578,6.25,21.88,17,1,2,3,2.9108,l,2024-09-22 18:45:00,0,0,1,0,2.4291419999999997,164,Marseille,0.008,0.0326,0.9594,1.8927299999999998,-2.324422
Ligue_1,178,Lyon,6,a,0.730803,0.716626,0.730803,0.716626,8.96,13.09,2,6,2,1,1.3383,w,2024-09-29 13:00:00,1,0,0,3,0.014176999999999995,174,Toulouse,0.2965,0.3861,0.3174,-1.2691970000000001,-0.283374
Ligue_1,178,Lyon,7,h,2.43324,0.765938,2.43324,0.765938,10.05,28.0,22,3,2,0,2.4919,w,2024-10-06 13:00:00,1,0,0,3,1.667302,168,Nantes,0.0667,0.154,0.7793,0.43324000000000007,0.765938
Ligue_1,210,Lens,1,a,1.04077,0.297792,1.04077,0.297792,5.96,7.58,3,1,1,0,2.0529,w,2024-08-18 15:00:00,1,0,0,3,0.7429779999999999,167,Angers,0.0919,0.3357,0.5724,0.04076999999999997,0.297792
Ligue_1,210,Lens,2,h,4.01926,0.695576,4.01926,0.695576,10.54,18.79,20,6,2,0,2.8903000000000003,w,2024-08-25 13:00:00,1,0,0,3,3.323684,241,Brest,0.0121,0.0367,0.9512,2.01926,0.695576
Ligue_1,210,Lens,3,a,1.91297,0.905621,1.15287,0.905621,8.75,4.67,7,9,1,1,2.238,d,2024-09-01 13:00:00,0,1,0,1,0.24724900000000005,171,Monaco,0.1148,0.2088,0.6764,0.9129700000000001,-0.09437899999999999
Ligue_1,210,Lens,4,h,0.623644,0.529029,0.623644,0.529029,9.57,9.28,9,13,0,0,1.354,d,2024-09-15 18:45:00,0,1,0,1,0.094615,178,Lyon,0.2578,0.4363,0.3059,0.623644,0.529029
Ligue_1,210,Lens,5,a,0.853348,1.34636,0.853348,0.586263,5.92,12.41,6,3,1,1,0.8652,d,2024-09-21 17:00:00,0,1,0,1,0.267085,163,Rennes,0.497,0.3219,0.1811,-0.146652,0.34636
Ligue_1,210,Lens,6,h,2.06424,0.9614,2.06424,0.9614,6.9,9.3,9,2,0,0,2.1790000000000003,d,2024-09-28 15:00:00,0,1,0,1,1.1028399999999998,170,Nice,0.142,0.1975,0.6605,2.06424,0.9614
Ligue_1,210,Lens,7,a,1.43012,1.31135,1.43012,0.551251,8.05,13.61,11,2,2,2,1.421,d,2024-10-06 15:00:00,0,1,0,1,0.878869,225,Strasbourg,0.3224,0.3059,0.3717,-0.5698799999999999,-0.68865
Ligue_1,225,Strasbourg,1,a,1.10476,1.44704,1.10476,0.686941,7.33,9.77,3,3,1,1,1.0248,d,2024-08-18 15:00:00,0,1,0,1,0.41781899999999994,166,Montpellier,0.4524,0.309,0.2386,0.10475999999999996,0.4470400000000001
Ligue_1,225,Strasbourg,2,h,1.58875,1.40309,1.58875,1.40309,11.69,9.36,1,11,3,1,1.4873,w,2024-08-25 15:00:00,1,0,0,3,0.18566000000000016,163,Rennes,0.3187,0.2783,0.403,-1.41125,0.40308999999999995
Ligue_1,225,Strasbourg,3,a,2.44695,3.22754,2.44695,3.22754,12.18,12.87,2,14,3,4,0.9468000000000001,l,2024-08-30 18:45:00,0,0,1,0,-0.7805899999999997,178,Lyon,0.5582,0.1893,0.2525,-0.5530499999999998,-0.7724600000000001
Ligue_1,225,Strasbourg,4,h,2.47918,0.855084,2.47918,0.855084,10.16,11.5,4,9,1,1,2.5132,d,2024-09-15 15:00:00,0,1,0,1,1.624096,167,Angers,0.0638,0.1477,0.7885,1.47918,-0.14491600000000004
Ligue_1,225,Strasbourg,5,a,3.02005,2.30213,3.02005,1.54204,29.0,7.4,4,8,3,3,1.8763,d,2024-09-21 15:00:00,0,1,0,1,1.4780099999999998,160,Lille,0.2257,0.2233,0.551,0.0200499999999999,-0.69787
Ligue_1,225,Strasbourg,6,h,1.67455,0.782395,1.67455,0.782395,10.63,26.38,4,2,1,0,2.0876,w,2024-09-29 18:45:00,1,0,0,3,0.892155,164,Marseille,0.1436,0.2408,0.6156,0.67455,0.782395
Ligue_1,225,Strasbourg,7,h,1.31135,1.43012,0.551251,1.43012,13.61,8.05,2,11,2,2,1.2731000000000001,d,2024-10-06 15:00:00,0,1,0,1,-0.878869,210,Lens,0.3717,0.3059,0.3224,-0.68865,-0.5698799999999999
Ligue_1,241,Brest,1,h,1.51475,2.96496,0.754656,1.44477,10.21,22.62,2,5,1,5,0.41459999999999997,l,2024-08-17 15:00:00,0,0,1,0,-0.6901140000000001,164,Marseille,0.7554,0.1596,0.085,0.51475,-2.03504
Ligue_1,241,Brest,2,a,0.695576,4.01926,0.695576,4.01926,18.79,10.54,6,20,0,2,0.07300000000000001,l,2024-08-25 13:00:00,0,0,1,0,-3.323684,210,Lens,0.9512,0.0367,0.0121,0.695576,2.01926
Ligue_1,241,Brest,3,h,3.60698,0.256612,2.08679,0.256612,11.33,6.7,9,4,4,0,2.9690999999999996,w,2024-08-31 15:00:00,1,0,0,3,1.830178,175,Saint-Etienne,0.0015,0.0132,0.9853,-0.3930199999999999,0.256612
Ligue_1,241,Brest,4,a,1.00928,2.91245,0.249183,2.91245,14.92,9.2,1,15,1,3,0.26649999999999996,l,2024-09-14 19:00:00,0,0,1,0,-2.6632670000000003,161,Paris Saint Germain,0.8249,0.1294,0.0457,0.009279999999999955,-0.0875499999999998
Ligue_1,241,Brest,5,h,0.709045,2.3505,0.709045,1.5904,19.29,5.23,2,7,2,0,0.2747,w,2024-09-22 15:00:00,1,0,0,3,-0.881355,174,Toulouse,0.8177,0.1361,0.0462,-1.2909549999999999,2.3505
Ligue_1,241,Brest,6,a,0.726126,2.9504,0.726126,2.1903,6.75,13.36,1,5,0,3,0.1905,l,2024-09-27 17:00:00,0,0,1,0,-1.464174,275,Auxerre,0.8765,0.09,0.0335,0.726126,-0.049599999999999866
Ligue_1,241,Brest,7,h,0.890433,2.11913,0.890433,2.11913,6.33,9.0,5,4,2,0,0.5167,w,2024-10-06 15:00:00,1,0,0,3,-1.2286970000000002,282,Le Havre,0.6919,0.2038,0.1043,-1.109567,2.11913
Ligue_1,275,Auxerre,1,h,3.03248,0.58056,3.03248,0.58056,21.67,8.86,8,10,2,1,2.7847,w,2024-08-18 13:00:00,1,0,0,3,2.4519200000000003,170,Nice,0.0237,0.0721,0.9042,1.03248,-0.41944000000000004
Ligue_1,275,Auxerre,2,a,0.876338,1.52541,0.876338,1.52541,10.38,16.9,7,4,0,2,0.8157,l,2024-08-25 15:00:00,0,0,1,0,-0.649072,168,Nantes,0.5479,0.2703,0.1818,0.876338,-0.47459000000000007
Ligue_1,275,Auxerre,3,a,0.743523,2.83661,0.743523,2.07651,13.05,18.38,2,10,1,3,0.1871,l,2024-09-01 15:00:00,0,0,1,0,-1.3329869999999997,282,Le Havre,0.8679,0.1046,0.0275,-0.25647699999999996,-0.16339000000000015
Ligue_1,275,Auxerre,4,h,0.419427,3.37672,0.419427,3.37672,10.49,5.84,3,8,0,3,0.06810000000000001,l,2024-09-14 17:00:00,0,0,1,0,-2.957293,171,Monaco,0.9501,0.0408,0.0091,0.419427,0.37672000000000017
Ligue_1,275,Auxerre,5,a,1.42586,1.78396,1.42586,1.78396,7.39,9.14,5,7,2,3,1.0852,l,2024-09-22 15:00:00,0,0,1,0,-0.3581000000000001,166,Montpellier,0.4586,0.2695,0.2719,-0.5741400000000001,-1.21604
Ligue_1,275,Auxerre,6,h,2.9504,0.726126,2.1903,0.726126,13.36,6.75,5,1,3,0,2.7194999999999996,w,2024-09-27 17:00:00,1,0,0,3,1.464174,241,Brest,0.0335,0.09,0.8765,-0.049599999999999866,0.726126
Ligue_1,275,Auxerre,7,a,0.71964,2.45106,0.71964,2.45106,9.32,10.0,4,2,1,3,0.3196,l,2024-10-05 15:00:00,0,0,1,0,-1.73142,175,Saint-Etienne,0.7992,0.1414,0.0594,-0.28036000000000005,-0.54894
Ligue_1,282,Le Havre,1,h,0.197023,2.9098,0.197023,2.14971,27.26,6.84,1,7,1,4,0.051899999999999995,l,2024-08-16 18:45:00,0,0,1,0,-1.9526869999999998,161,Paris Saint Germain,0.9571,0.0384,0.0045,-0.802977,-1.0901999999999998
Ligue_1,282,Le Havre,2,a,2.23362,1.48827,1.47353,1.48827,9.54,10.25,5,4,2,0,1.9543,w,2024-08-24 19:00:00,1,0,0,3,-0.014739999999999975,175,Saint-Etienne,0.1961,0.2287,0.5752,0.23362000000000016,1.48827
Ligue_1,282,Le Havre,3,h,2.83661,0.743523,2.07651,0.743523,18.38,13.05,10,2,3,1,2.7083,w,2024-09-01 15:00:00,1,0,0,3,1.3329869999999997,275,Auxerre,0.0275,0.1046,0.8679,-0.16339000000000015,-0.25647699999999996
Ligue_1,282,Le Havre,4,a,0.15045,1.8674,0.15045,1.8674,12.81,11.91,0,5,0,2,0.1902,l,2024-09-15 15:00:00,0,0,1,0,-1.71695,174,Toulouse,0.8466,0.135,0.0184,0.15045,-0.13260000000000005
Ligue_1,282,Le Havre,5,a,0.580512,1.84023,0.580512,1.84023,15.39,6.4,5,6,1,3,0.3258,l,2024-09-22 13:00:00,0,0,1,0,-1.259718,171,Monaco,0.7784,0.1695,0.0521,-0.41948799999999997,-1.15977
Ligue_1,282,Le Havre,6,h,0.488988,3.5706,0.488988,2.8105,21.33,9.96,4,22,0,3,0.05,l,2024-09-28 17:00:00,0,0,1,0,-2.3215120000000002,160,Lille,0.963,0.0305,0.0065,0.488988,0.5706000000000002
Ligue_1,282,Le Havre,7,a,2.11913,0.890433,2.11913,0.890433,9.0,6.33,4,5,0,2,2.2795,l,2024-10-06 15:00:00,0,0,1,0,1.2286970000000002,241,Brest,0.1043,0.2038,0.6919,2.11913,-1.109567
